edad,ingreso_mensual,distancia_casa,anios_empresa,satisfaccion_laboral,nivel_cargo,horas_extra,num_empresas_previas,abandono
21,5436.86,27.0,10.0,3,2,1,1,0
36,1000.0,4.0,4.0,3,2,0,2,0
42,6317.16,19.0,27.0,4,2,1,6,0
22,6566.63,15.0,8.0,1,2,0,4,0
35,13545.04,7.0,34.0,2,1,0,7,0
45,7525.06,26.0,7.0,4,3,0,5,1
52,6575.07,12.0,0.0,1,3,1,4,1
58,6830.73,20.0,15.0,4,2,1,2,1
32,8299.36,3.0,13.0,3,5,0,9,0
34,9318.98,29.0,25.0,4,5,0,5,0
55,3239.58,1.0,9.0,3,2,0,0,0
47,1740.71,10.0,39.0,4,3,1,3,1
29,12667.51,27.0,16.0,3,2,1,8,0
47,1000.0,19.0,28.0,2,1,0,3,1
24,13869.86,20.0,30.0,4,1,0,9,1
37,1000.0,10.0,35.0,2,2,1,2,0
31,3869.56,23.0,20.0,3,1,0,6,1
60,10873.34,28.0,9.0,2,5,0,5,0
19,6501.54,19.0,20.0,4,5,1,8,1
54,1000.0,7.0,17.0,4,2,0,2,0
30,8418.93,27.0,24.0,4,2,1,2,0
19,6801.52,1.0,9.0,2,5,1,2,0
46,5527.78,26.0,20.0,4,3,0,3,0
47,3692.35,1.0,38.0,4,1,0,2,0
24,6344.27,2.0,27.0,2,5,1,1,0
19,3881.35,2.0,38.0,1,2,0,5,0
22,17455.4,6.0,4.0,2,1,1,3,0
35,,22.0,26.0,1,1,0,1,0
23,4818.09,12.0,0.0,3,3,1,1,0
48,4062.64,3.0,8.0,1,1,0,1,0
21,14496.28,10.0,33.0,3,4,0,1,0
51,1000.0,29.0,4.0,3,3,0,9,1
55,8117.45,16.0,19.0,3,1,0,0,0
48,5423.2,22.0,2.0,4,2,0,9,1
58,1000.0,8.0,11.0,2,2,1,7,0
58,2814.16,16.0,4.0,3,1,0,2,1
20,7926.29,24.0,18.0,4,2,0,3,1
32,2610.23,20.0,25.0,2,5,0,0,0
50,7668.04,1.0,26.0,3,3,1,6,0
32,14281.19,18.0,37.0,4,2,0,0,0
49,7267.7,23.0,4.0,3,4,0,6,0
51,1000.0,4.0,16.0,4,5,0,4,0
60,2689.42,12.0,20.0,4,4,0,6,1
32,5215.67,19.0,3.0,2,1,0,9,0
32,4914.94,1.0,4.0,4,1,0,9,1
19,7184.06,21.0,12.0,3,3,0,1,0
30,7905.99,25.0,34.0,4,1,1,7,1
30,14287.38,16.0,23.0,3,2,0,5,0
37,6483.26,13.0,22.0,4,4,1,6,1
36,1315.12,3.0,22.0,2,5,0,0,0
54,11692.13,22.0,32.0,3,2,0,1,0
51,12183.61,28.0,21.0,4,4,0,1,0
49,7545.99,26.0,28.0,4,2,0,0,1
18,5391.23,16.0,12.0,2,3,0,0,1
38,9301.46,1.0,32.0,1,1,0,7,0
49,5550.14,9.0,1.0,4,1,0,3,0
28,1000.0,8.0,13.0,3,3,1,8,1
36,9035.63,1.0,10.0,1,2,0,7,0
49,10515.13,4.0,5.0,3,4,0,5,0
52,12984.89,17.0,21.0,4,1,0,3,1
54,3211.59,3.0,35.0,4,1,0,9,0
36,7517.74,2.0,6.0,2,1,0,6,1
35,7615.1,28.0,35.0,4,3,0,8,1
34,6884.22,18.0,34.0,3,3,1,2,0
46,7016.85,24.0,35.0,2,2,0,9,0
36,6667.11,8.0,0.0,4,1,1,2,1
35,7452.87,11.0,39.0,2,1,1,7,0
25,9833.06,18.0,17.0,3,1,0,9,0
38,11991.29,20.0,23.0,2,1,0,9,0
28,3096.5,11.0,12.0,1,5,0,3,0
40,5724.64,27.0,20.0,2,1,0,6,1
56,4598.26,21.0,22.0,4,1,0,7,0
51,3954.47,7.0,31.0,3,3,1,4,1
38,1000.0,3.0,13.0,3,5,0,5,0
60,6609.0,1.0,4.0,2,3,1,0,0
60,8656.94,25.0,23.0,4,1,0,0,0
37,5802.05,24.0,31.0,3,2,0,9,1
50,6459.69,14.0,0.0,4,1,0,0,0
32,8382.97,21.0,32.0,2,1,0,3,0
55,12850.04,26.0,32.0,3,3,0,7,0
34,4611.06,5.0,23.0,2,4,0,0,0
29,1227.75,29.0,37.0,1,1,0,8,0
23,6093.02,15.0,15.0,3,3,1,7,1
54,14976.03,13.0,5.0,4,3,0,4,0
30,1275.95,5.0,26.0,2,2,0,3,0
52,9425.61,20.0,,3,1,1,0,0
21,11710.61,18.0,36.0,3,5,0,5,0
39,1000.0,1.0,8.0,3,1,0,7,0
36,,19.0,6.0,4,1,0,9,0
36,9215.35,5.0,27.0,3,1,0,2,0
25,5296.99,9.0,12.0,4,3,1,6,0
21,3591.03,18.0,7.0,4,4,0,0,0
32,3842.02,23.0,26.0,4,1,0,0,0
38,5021.44,4.0,7.0,2,1,0,1,0
52,5140.57,14.0,33.0,4,4,1,0,0
37,,9.0,12.0,4,3,0,3,0
28,4949.86,21.0,26.0,2,5,0,5,0
29,11858.56,25.0,23.0,3,3,0,1,0
44,1035.07,19.0,23.0,4,3,0,0,0
36,1000.0,24.0,12.0,2,2,0,3,1
56,11930.53,14.0,3.0,3,1,0,0,0
36,5635.92,18.0,25.0,3,2,0,6,1
42,4752.95,9.0,17.0,4,2,0,3,0
20,5999.52,29.0,39.0,2,2,0,7,1
26,7441.75,6.0,35.0,2,2,0,0,1
54,4141.77,27.0,2.0,2,1,0,3,1
32,8776.69,22.0,14.0,2,3,0,8,1
36,2169.82,29.0,16.0,1,2,1,3,1
43,5141.78,19.0,15.0,3,4,0,3,0
20,1000.0,11.0,28.0,4,1,0,0,0
39,11775.07,9.0,14.0,4,2,0,4,1
32,5707.61,6.0,6.0,4,2,0,7,1
24,9515.47,29.0,14.0,4,1,0,7,1
35,8644.59,4.0,31.0,1,2,0,1,0
37,8974.16,24.0,16.0,2,2,0,3,0
26,6465.01,21.0,11.0,1,3,0,0,0
41,8247.02,4.0,30.0,3,1,0,3,0
50,2174.22,27.0,2.0,4,4,0,9,1
29,1229.7,5.0,18.0,1,1,0,2,0
59,6045.02,5.0,4.0,3,2,0,4,0
44,3441.01,16.0,24.0,3,3,0,9,0
51,12914.59,3.0,35.0,2,1,0,9,0
21,8188.15,3.0,17.0,4,1,1,2,0
51,3275.83,19.0,39.0,2,1,1,4,1
32,5278.07,28.0,34.0,3,2,0,6,0
48,7098.53,2.0,29.0,4,2,0,9,1
52,6193.99,19.0,7.0,2,5,0,6,0
28,7722.86,18.0,1.0,2,1,1,7,0
29,6808.95,2.0,4.0,4,4,0,4,0
20,1000.0,5.0,13.0,3,5,0,1,0
44,1000.0,13.0,16.0,3,1,0,7,0
51,4818.76,21.0,8.0,3,3,0,3,0
35,9022.22,7.0,38.0,2,5,0,1,0
24,4869.34,13.0,29.0,2,1,0,5,0
31,12064.54,15.0,27.0,4,2,1,0,0
35,6289.01,21.0,26.0,2,3,0,6,1
57,12607.38,8.0,24.0,4,3,0,6,0
23,11683.57,20.0,35.0,1,4,0,4,0
32,11230.79,25.0,15.0,4,2,1,2,0
45,1084.2,17.0,5.0,4,1,1,4,1
28,6577.13,21.0,11.0,1,3,0,8,0
56,12002.48,5.0,9.0,3,2,0,2,0
57,7725.55,27.0,38.0,4,3,0,5,0
34,8994.62,9.0,22.0,3,2,0,5,0
50,1000.0,6.0,17.0,4,2,0,1,0
50,15134.55,16.0,1.0,1,4,1,5,0
47,2938.82,12.0,28.0,4,3,1,2,0
26,1000.0,14.0,25.0,3,3,0,8,1
20,4919.93,24.0,32.0,2,5,0,5,0
32,1000.0,16.0,5.0,3,1,0,5,0
23,1616.94,11.0,26.0,2,3,0,9,0
30,18013.3,24.0,14.0,3,2,0,3,0
45,,11.0,9.0,2,2,0,3,0
43,1000.0,28.0,8.0,4,4,0,2,0
27,6613.84,29.0,11.0,2,5,1,0,1
18,2459.88,14.0,29.0,3,2,1,8,1
27,10390.34,23.0,0.0,4,4,0,6,0
37,2497.05,21.0,37.0,4,2,0,6,0
51,7718.3,25.0,38.0,4,3,1,5,1
33,1338.23,14.0,38.0,1,4,1,6,1
30,18195.63,12.0,33.0,4,3,1,7,0
41,8766.31,9.0,12.0,2,3,0,0,0
21,5845.22,17.0,16.0,3,4,0,5,0
27,5181.69,18.0,5.0,4,1,0,8,0
19,4008.8,14.0,35.0,1,3,0,3,0
40,3075.89,10.0,30.0,1,3,1,5,0
37,2952.21,14.0,6.0,3,2,0,4,0
43,14052.48,15.0,39.0,3,5,1,8,0
44,4013.24,4.0,1.0,2,2,0,8,1
34,1000.0,20.0,30.0,4,1,1,7,0
55,1253.15,25.0,5.0,4,4,0,3,1
57,10674.76,10.0,29.0,4,1,0,9,0
22,,12.0,35.0,1,3,1,4,0
57,5896.63,3.0,38.0,3,5,1,7,1
26,,17.0,6.0,4,4,0,2,0
28,3002.75,13.0,6.0,2,3,1,1,1
40,9345.88,25.0,2.0,3,5,1,0,0
19,3494.53,27.0,32.0,1,2,0,2,1
33,9091.44,23.0,7.0,1,1,0,2,0
26,4739.89,7.0,15.0,1,3,0,9,0
38,5413.03,6.0,16.0,3,3,0,8,1
53,10190.6,15.0,14.0,3,4,0,9,0
57,9866.11,18.0,19.0,1,2,0,9,0
27,5755.57,1.0,13.0,3,1,1,5,1
41,4377.69,15.0,9.0,1,1,1,7,1
38,13696.16,3.0,15.0,2,2,1,2,0
35,9151.99,8.0,32.0,4,3,1,4,1
45,4739.86,11.0,4.0,3,2,0,8,0
60,3561.12,2.0,38.0,4,1,0,6,0
35,11112.04,8.0,16.0,2,1,1,9,1
20,7019.3,19.0,11.0,1,2,0,1,0
57,5764.01,29.0,17.0,4,2,0,4,1
58,7017.39,23.0,37.0,2,4,0,0,0
31,8020.09,9.0,32.0,2,5,0,1,0
39,6244.9,28.0,32.0,3,2,0,1,0
55,11916.59,13.0,8.0,3,2,0,7,1
39,12167.02,11.0,35.0,4,1,0,6,1
38,8893.5,25.0,28.0,4,2,0,4,0
57,12686.24,12.0,2.0,1,3,0,4,0
53,6538.24,22.0,17.0,2,2,0,8,0
39,9606.49,5.0,33.0,3,2,1,1,1
24,11020.05,10.0,21.0,1,4,0,3,1
36,11085.67,29.0,23.0,3,3,0,5,0
47,10622.0,8.0,14.0,2,2,1,3,1
29,9340.35,25.0,1.0,4,2,1,9,1
41,15307.08,14.0,35.0,4,2,0,3,0
46,4071.37,28.0,30.0,2,1,1,5,1
21,5801.51,13.0,10.0,1,4,0,5,0
42,5534.7,15.0,9.0,4,1,1,5,1
49,4843.7,12.0,20.0,1,1,1,1,0
27,1000.0,7.0,31.0,2,2,0,3,0
41,12686.89,25.0,3.0,2,2,0,9,0
48,1882.82,17.0,25.0,2,2,0,0,1
19,7264.17,15.0,33.0,1,4,0,8,0
45,1000.0,11.0,19.0,2,1,0,2,0
29,9293.22,23.0,2.0,1,1,0,6,0
35,2965.72,11.0,0.0,4,1,0,3,0
45,1388.17,7.0,6.0,2,1,1,1,0
18,7374.55,3.0,35.0,4,3,1,4,0
18,3346.69,26.0,18.0,3,2,0,4,0
37,3916.28,3.0,5.0,3,1,1,9,0
58,7273.05,25.0,36.0,4,3,0,1,0
18,10099.95,11.0,33.0,2,3,1,3,0
51,2817.2,1.0,5.0,2,5,1,8,1
21,2039.63,27.0,27.0,3,2,1,3,1
39,6605.68,22.0,13.0,1,3,0,0,1
36,8926.64,21.0,2.0,2,1,1,3,0
38,13082.4,16.0,2.0,4,4,0,4,0
21,1679.02,23.0,21.0,4,4,0,2,0
50,5069.15,4.0,33.0,3,3,1,1,0
29,11791.04,7.0,38.0,3,3,0,4,0
51,15378.93,16.0,28.0,3,3,1,0,0
46,2031.09,22.0,36.0,1,2,1,7,1
41,3175.35,18.0,9.0,2,2,1,3,1
31,8214.95,12.0,5.0,3,3,0,7,0
46,3900.16,20.0,4.0,2,5,0,4,1
60,3083.46,2.0,6.0,2,3,1,0,0
57,7600.12,15.0,30.0,3,2,0,9,0
57,13472.39,12.0,,3,2,0,7,0
27,1000.0,15.0,17.0,2,2,0,0,0
43,13242.5,4.0,30.0,4,1,0,3,0
35,3913.54,27.0,37.0,4,2,0,6,0
59,8056.06,25.0,6.0,3,1,0,0,1
58,13658.83,28.0,7.0,2,2,0,1,0
55,7963.96,25.0,2.0,3,1,1,9,1
24,5161.29,20.0,4.0,3,2,0,7,1
31,9731.79,9.0,,3,5,0,8,0
48,5720.75,4.0,12.0,3,1,0,8,0
50,8846.08,18.0,38.0,2,1,0,3,0
33,5578.94,28.0,17.0,2,2,1,8,1
23,10375.19,11.0,12.0,4,2,0,6,0
23,1000.0,29.0,,1,5,0,6,0
47,1939.15,5.0,28.0,3,3,0,6,1
37,1000.0,9.0,13.0,4,4,1,1,1
39,6246.07,19.0,5.0,1,1,0,9,1
53,1000.0,15.0,16.0,4,1,1,1,0
18,3386.76,23.0,24.0,4,4,0,1,0
50,1516.21,11.0,12.0,3,1,0,8,1
29,,23.0,23.0,3,2,0,2,0
58,2041.94,9.0,12.0,4,2,1,0,0
59,1000.0,5.0,36.0,2,5,0,6,0
39,7617.52,17.0,35.0,3,2,1,3,0
31,14090.7,15.0,28.0,2,4,1,0,0
28,5977.7,17.0,33.0,4,2,1,1,1
25,6325.76,1.0,4.0,3,1,0,8,0
60,12308.41,12.0,26.0,4,1,0,1,0
26,10452.03,3.0,16.0,2,2,0,2,0
37,,24.0,31.0,2,1,0,6,0
38,3879.47,3.0,0.0,4,2,0,7,0
47,8551.81,28.0,7.0,2,2,0,5,0
54,1000.0,2.0,9.0,3,2,0,1,1
41,3693.46,18.0,22.0,3,2,1,2,1
50,12941.58,10.0,38.0,2,5,0,7,0
42,12358.97,4.0,35.0,2,1,0,4,1
36,8468.68,11.0,18.0,2,5,1,0,0
24,1000.0,2.0,0.0,4,3,1,8,0
26,1063.0,21.0,34.0,1,4,1,1,1
36,3442.37,26.0,22.0,2,3,1,6,1
19,5727.35,10.0,0.0,4,1,1,0,0
31,1000.0,13.0,25.0,4,3,1,4,0
37,5391.59,5.0,35.0,3,4,1,6,0
38,14452.83,14.0,34.0,3,3,0,1,0
53,8303.76,28.0,35.0,4,4,1,1,0
59,7484.72,16.0,39.0,4,1,0,6,0
49,1921.0,26.0,26.0,4,5,1,3,0
21,1000.0,23.0,24.0,3,5,0,2,1
35,1000.0,4.0,4.0,3,4,1,8,1
49,1000.0,2.0,25.0,4,3,0,2,0
43,6837.66,11.0,35.0,4,4,0,3,0
37,8227.49,28.0,32.0,3,3,0,7,0
36,2156.2,5.0,35.0,2,2,1,1,0
35,7165.64,2.0,6.0,4,5,1,4,0
42,13110.47,28.0,8.0,2,1,1,6,1
25,15309.64,6.0,34.0,2,4,0,0,0
40,9966.85,11.0,37.0,1,2,0,1,0
26,5713.22,23.0,21.0,2,1,1,9,1
47,9821.47,3.0,35.0,3,2,0,7,0
55,12583.14,5.0,27.0,2,3,0,3,0
39,1000.0,22.0,8.0,3,1,1,4,1
34,13169.31,1.0,20.0,4,3,0,3,0
58,4049.36,21.0,15.0,1,2,0,9,0
46,4092.67,16.0,31.0,1,3,0,7,0
36,4902.82,7.0,13.0,2,1,0,2,0
19,7940.38,18.0,7.0,4,1,1,0,1
18,1499.36,10.0,19.0,2,1,1,4,1
27,5218.34,28.0,19.0,2,1,0,8,1
28,8863.75,13.0,35.0,2,3,0,8,0
49,7483.57,22.0,0.0,1,2,0,1,0
39,8213.67,8.0,34.0,3,3,0,6,0
60,5042.14,25.0,8.0,3,3,1,4,0
41,9621.69,9.0,7.0,2,1,0,2,0
56,11253.87,15.0,16.0,3,4,0,5,0
41,10983.98,24.0,22.0,3,3,0,0,0
33,8424.25,27.0,37.0,4,1,0,0,0
48,,22.0,21.0,3,2,0,5,0
37,10419.77,20.0,5.0,4,2,0,1,0
29,18544.29,21.0,18.0,4,2,1,5,0
38,11981.3,12.0,36.0,2,2,1,9,1
46,6100.65,20.0,28.0,1,2,0,2,1
34,2397.44,17.0,8.0,3,2,0,7,0
48,5324.87,16.0,25.0,1,2,0,7,0
60,5006.97,10.0,29.0,3,2,0,1,0
35,8801.4,11.0,11.0,3,3,0,2,0
30,3348.85,4.0,21.0,3,1,1,2,0
35,11864.8,21.0,13.0,2,1,1,9,0
54,1000.0,1.0,7.0,3,2,0,5,0
25,1000.0,4.0,35.0,2,2,0,7,0
59,5891.98,9.0,12.0,1,2,0,1,0
35,2708.48,5.0,13.0,3,3,0,6,0
54,1000.0,22.0,4.0,1,1,0,5,1
51,3633.19,4.0,17.0,4,3,0,6,0
51,3073.31,14.0,25.0,3,2,0,4,0
57,6545.6,22.0,38.0,4,2,0,0,0
25,3707.88,18.0,31.0,4,2,1,6,1
43,4073.9,18.0,34.0,3,3,1,3,0
22,6478.1,10.0,39.0,3,3,0,2,0
30,11064.09,14.0,27.0,4,4,1,8,0
19,13118.35,23.0,34.0,1,2,0,1,0
47,7164.95,14.0,12.0,3,5,1,9,0
44,7514.94,,28.0,2,5,0,4,0
49,5675.66,24.0,25.0,4,2,0,1,0
25,8665.62,8.0,18.0,4,4,0,8,1
32,8255.99,4.0,25.0,3,2,0,8,0
47,12466.31,14.0,28.0,3,5,0,9,0
53,1000.0,12.0,16.0,3,5,1,3,1
56,5444.76,5.0,33.0,3,2,0,9,1
21,8026.35,23.0,1.0,3,2,1,6,1
35,6381.72,19.0,12.0,4,3,1,3,1
18,2273.72,20.0,14.0,2,2,0,8,1
53,1000.0,21.0,33.0,2,3,1,5,1
23,10128.45,13.0,20.0,2,2,0,2,0
53,3093.83,15.0,37.0,3,2,0,7,1
24,1000.0,7.0,38.0,4,2,0,1,0
18,10354.58,22.0,18.0,2,3,0,2,1
55,8565.42,28.0,29.0,3,3,0,4,0
36,5978.57,26.0,9.0,4,3,0,5,0
36,2384.52,12.0,4.0,1,4,1,6,1
45,5989.51,2.0,19.0,4,3,1,8,1
29,11970.14,26.0,12.0,4,2,0,5,0
47,1000.0,17.0,29.0,4,1,0,5,0
36,1000.0,23.0,20.0,2,2,1,6,0
29,3675.06,9.0,5.0,3,2,0,5,1
34,6380.1,25.0,18.0,2,1,1,9,1
18,4266.69,25.0,16.0,1,3,0,3,1
30,9392.67,1.0,0.0,1,1,0,1,0
43,11399.75,17.0,21.0,1,2,0,6,0
23,7754.46,14.0,37.0,4,3,0,9,1
23,9021.95,20.0,35.0,3,3,1,2,0
46,7724.45,8.0,36.0,2,2,0,1,0
36,6542.79,3.0,35.0,3,3,1,4,0
23,1000.0,8.0,36.0,3,4,0,9,0
50,1874.04,16.0,3.0,2,1,1,2,1
51,1000.0,8.0,17.0,2,4,1,7,0
19,5831.73,14.0,21.0,3,2,0,2,0
26,7545.25,12.0,33.0,4,2,1,8,0
33,1000.0,21.0,14.0,1,3,1,2,1
49,6826.68,12.0,28.0,4,3,1,8,1
21,2561.53,5.0,31.0,3,3,0,4,0
52,1688.6,19.0,20.0,3,2,1,1,0
31,3685.93,7.0,9.0,1,1,0,9,0
23,1457.86,9.0,3.0,3,2,1,6,0
55,9229.97,21.0,17.0,2,2,1,0,1
21,5743.98,8.0,6.0,2,2,0,3,0
23,10168.46,2.0,25.0,4,5,1,8,0
58,,11.0,9.0,3,2,0,3,0
40,,12.0,35.0,1,3,0,9,1
37,14930.22,20.0,35.0,2,3,0,5,0
47,1000.0,21.0,33.0,2,3,0,1,1
45,12280.17,1.0,26.0,4,5,0,5,0
44,13945.36,22.0,4.0,2,4,0,0,0
19,9946.18,,39.0,3,1,0,7,0
41,5012.88,,2.0,3,4,0,0,1
29,12921.06,10.0,22.0,2,5,0,6,0
52,5052.07,23.0,32.0,3,1,0,1,0
39,3323.96,17.0,3.0,3,2,0,2,0
23,4752.79,10.0,19.0,4,2,0,1,0
56,3934.13,23.0,19.0,3,2,0,3,0
30,2240.2,19.0,7.0,1,4,0,6,0
29,11495.04,15.0,4.0,2,4,0,8,0
58,3019.48,1.0,36.0,2,1,0,6,0
51,6366.59,19.0,36.0,2,1,0,7,0
54,1000.0,6.0,3.0,4,1,0,8,1
46,6638.65,27.0,11.0,1,4,1,4,1
57,1298.33,6.0,15.0,2,1,0,0,0
22,1187.81,1.0,7.0,3,3,0,2,0
43,6008.2,11.0,2.0,1,3,1,9,1
30,11256.38,11.0,20.0,3,1,1,8,0
35,8481.86,11.0,17.0,1,1,0,9,0
28,8791.04,27.0,32.0,4,4,0,2,0
26,5915.37,8.0,11.0,2,2,1,1,0
37,4989.62,25.0,20.0,3,2,0,9,1
57,10060.13,5.0,12.0,3,2,0,9,0
45,3965.7,18.0,1.0,2,1,0,4,0
33,10254.95,4.0,29.0,2,2,0,9,0
36,12061.76,7.0,29.0,3,1,1,6,1
40,2713.76,5.0,26.0,4,2,0,8,0
28,3375.0,10.0,1.0,3,1,1,2,0
40,4044.37,14.0,27.0,3,3,0,5,1
47,1000.0,25.0,24.0,3,1,0,1,1
28,4387.69,22.0,17.0,3,1,1,7,0
43,12356.52,21.0,24.0,3,4,0,2,0
48,1794.91,15.0,4.0,1,2,1,8,1
40,12463.38,9.0,8.0,3,4,0,5,1
30,4549.5,9.0,5.0,4,3,0,6,0
41,16013.16,4.0,17.0,3,2,0,6,0
52,3431.84,20.0,35.0,3,2,0,9,0
27,5852.08,23.0,0.0,4,5,1,4,0
42,2404.18,16.0,17.0,2,2,0,3,0
47,3405.35,17.0,11.0,3,1,0,7,1
31,12521.81,11.0,37.0,2,1,1,4,0
34,8635.42,28.0,24.0,1,5,0,1,0
56,11129.68,26.0,8.0,1,1,0,6,0
33,1000.0,12.0,11.0,3,5,0,9,0
43,9446.73,22.0,23.0,3,2,0,6,1
24,2128.51,11.0,1.0,4,2,0,5,0
57,1000.0,4.0,2.0,2,2,0,2,1
43,7574.45,9.0,26.0,2,2,1,3,0
50,7528.42,25.0,32.0,3,2,0,6,0
43,6740.06,14.0,29.0,1,3,0,5,0
33,9729.01,26.0,6.0,3,3,0,9,0
32,10431.05,,34.0,1,2,0,4,1
48,13113.78,14.0,8.0,2,2,0,6,1
54,1143.46,3.0,35.0,3,3,1,8,0
23,13259.07,23.0,11.0,3,2,1,6,1
54,14970.4,10.0,19.0,2,4,0,2,0
53,4851.96,3.0,38.0,2,1,0,8,0
22,1000.0,7.0,16.0,2,4,0,6,0
22,1000.0,20.0,26.0,1,2,0,4,1
47,4421.67,24.0,23.0,4,2,0,7,0
54,15563.64,28.0,2.0,3,2,1,8,0
34,,7.0,31.0,1,2,0,9,0
45,3722.67,18.0,14.0,2,1,0,7,0
60,3415.69,14.0,19.0,2,2,1,0,0
31,1000.0,21.0,12.0,2,2,0,5,1
27,10435.59,20.0,39.0,4,1,1,6,0
60,6085.69,3.0,22.0,1,1,1,0,0
30,15949.23,5.0,25.0,4,4,0,3,0
38,9326.94,18.0,20.0,4,4,0,0,0
37,10234.71,16.0,12.0,3,2,0,3,0
40,5410.53,26.0,23.0,3,1,0,4,0
29,1590.36,25.0,31.0,2,2,1,4,1
47,2568.89,2.0,3.0,4,5,1,7,0
47,1000.0,17.0,6.0,4,3,1,3,0
26,10596.78,12.0,6.0,3,4,1,3,0
38,4767.88,14.0,37.0,1,3,0,5,0
20,10786.25,2.0,23.0,2,3,0,1,0
27,7111.61,25.0,13.0,1,1,0,2,0
60,5182.32,,7.0,2,2,0,6,0
39,1236.79,28.0,27.0,3,4,0,8,0
44,7857.35,28.0,20.0,4,1,0,6,0
56,5516.15,24.0,25.0,3,1,0,8,0
48,10559.83,4.0,28.0,3,4,0,1,0
52,3280.65,12.0,3.0,3,3,0,0,0
48,9272.48,1.0,27.0,3,1,0,8,0
39,13883.82,18.0,28.0,3,2,0,0,0
45,7726.5,26.0,11.0,4,1,0,8,0
30,10033.81,16.0,12.0,2,1,0,4,1
56,9073.51,1.0,23.0,4,1,1,0,0
25,15041.41,9.0,15.0,1,3,0,6,0
56,8172.02,5.0,37.0,3,2,0,9,0
55,9649.81,13.0,3.0,3,4,0,6,0
24,6336.76,11.0,,3,1,1,8,0
48,3015.25,25.0,32.0,3,1,0,2,1
60,1063.21,7.0,27.0,1,1,0,9,0
42,12201.16,9.0,34.0,4,3,1,5,0
32,1962.38,7.0,0.0,2,5,0,7,1
55,9856.39,26.0,5.0,3,2,1,0,0
40,8372.07,9.0,33.0,4,2,0,3,0
23,10630.03,29.0,32.0,3,1,1,1,0
28,4183.8,20.0,33.0,4,1,0,9,1
47,2941.72,9.0,35.0,1,1,0,2,0
37,8202.67,18.0,9.0,2,1,1,5,1
27,5184.46,4.0,3.0,2,4,0,7,1
52,1000.0,27.0,11.0,4,3,0,2,0
23,15223.36,28.0,39.0,4,4,0,7,0
27,2938.66,9.0,20.0,4,4,0,6,0
38,2028.65,5.0,,3,3,0,1,0
19,5410.39,13.0,29.0,2,2,1,2,0
34,12137.86,23.0,33.0,2,1,0,1,0
57,1000.0,19.0,4.0,3,1,1,2,0
58,11764.48,2.0,22.0,1,1,0,1,0
55,2398.37,1.0,29.0,3,1,1,6,1
31,7690.36,7.0,38.0,4,1,0,5,0
20,3457.97,22.0,24.0,2,3,0,4,0
53,15463.63,8.0,13.0,3,2,0,0,0
34,7060.79,26.0,36.0,3,2,1,7,1
50,3313.59,9.0,14.0,1,2,0,7,0
23,5145.09,26.0,25.0,2,1,0,7,0
46,6903.37,27.0,33.0,3,1,0,6,0
43,,22.0,21.0,3,2,0,5,1
57,8474.43,6.0,28.0,3,4,1,7,1
22,6493.68,3.0,33.0,2,3,0,3,1
35,1000.0,6.0,24.0,1,5,0,2,0
60,4968.8,19.0,16.0,3,2,1,5,1
34,9229.96,21.0,25.0,2,4,0,5,0
46,3485.53,29.0,16.0,3,3,0,1,0
24,9527.52,28.0,27.0,2,5,0,3,0
49,6642.73,9.0,3.0,4,1,1,1,1
29,5520.17,12.0,1.0,2,4,1,4,0
42,11873.65,23.0,18.0,1,2,0,7,0
55,1000.0,23.0,4.0,3,2,1,0,1
46,3461.06,10.0,29.0,3,2,1,6,1
38,12045.93,1.0,7.0,4,2,1,1,0
26,14735.22,3.0,19.0,4,4,1,5,0
32,16786.97,24.0,,3,5,1,0,0
54,6726.6,11.0,36.0,3,3,0,1,0
27,8560.54,21.0,,3,1,0,6,0
46,10178.43,24.0,0.0,3,2,0,9,0
38,12237.84,27.0,15.0,1,2,0,8,0
31,7908.91,15.0,37.0,3,3,0,9,0
48,10667.67,19.0,19.0,4,1,0,9,0
33,8568.98,6.0,33.0,1,3,0,5,0
30,8850.01,28.0,3.0,2,2,0,6,0
40,2367.34,26.0,17.0,1,1,0,4,1
50,5018.54,12.0,34.0,3,1,0,8,0
55,4147.54,11.0,7.0,3,1,0,1,0
45,1149.97,22.0,0.0,2,4,1,3,1
46,1000.0,13.0,29.0,3,2,0,9,0
51,4593.68,22.0,3.0,4,2,1,8,1
29,5312.53,3.0,,2,1,1,0,0
28,6972.67,8.0,32.0,4,3,0,2,0
38,9000.82,23.0,35.0,4,1,0,8,0
45,7346.55,27.0,5.0,3,2,0,5,0
45,5343.9,1.0,19.0,2,3,0,7,0
24,2381.93,23.0,31.0,4,1,0,3,0
51,10446.81,3.0,15.0,2,3,0,7,1
33,6041.8,26.0,14.0,1,4,0,6,1
55,4547.95,8.0,,1,2,0,5,0
49,5660.96,11.0,31.0,4,2,0,5,0
60,3202.65,21.0,1.0,1,1,1,0,1
45,4111.97,25.0,2.0,3,3,0,7,0
40,3968.94,13.0,4.0,3,2,0,6,0
26,5206.98,10.0,13.0,3,4,0,2,0
35,9450.9,29.0,11.0,3,3,0,1,0
54,8332.0,28.0,19.0,2,2,0,8,0
34,13460.32,16.0,12.0,3,1,0,4,0
20,11952.78,1.0,25.0,1,2,0,3,0
28,15303.9,29.0,12.0,2,2,1,8,1
43,9016.21,18.0,33.0,1,5,0,0,0
45,8943.97,17.0,12.0,3,3,0,8,0
60,4306.63,4.0,9.0,1,3,0,3,0
